ticket_id,customer_id,timestamp,message,category,resolution_time,resolved
ST001208,C0268,2026-02-19 15:58:30,It would be useful to have this feature.,Feature Request,52.31,True
ST001209,C0269,2026-03-09 00:00:00,Can you add more options to the dashboard?,Feature Request,13.99,True
ST001210,C0269,2026-03-09 00:00:00,The application shows an unexpected error.,Bug,21.45,True
ST001211,C0269,2026-04-24 22:28:03,The integration is not syncing correctly.,Integration,8.46,True
ST001212,C0269,2026-03-09 00:00:00,I cannot access my account.,Account,32.92,True
ST001213,C0269,2026-03-09 00:00:00,I need help with something.,Other,42.8,True
ST001214,C0269,2026-03-09 00:00:00,I have a question about the product.,Other,35.61,True
ST001215,C0270,2026-04-22 00:00:00,I have a question about my invoice.,Billing,12.51,True
ST001216,C0270,2026-04-22 00:00:00,The application has become slower recently.,Performance,27.65,False
ST001217,C0270,2026-04-22 00:00:00,I need help with something.,Other,63.76,True
ST001218,C0270,2026-04-27 19:28:08,I have a question about the product.,Other,5.34,True
ST001219,C0270,2026-04-22 00:00:00,I need help with something.,Other,56.13,True
ST001220,C0270,2026-04-22 00:00:00,We are having problems connecting our tools.,Integration,38.64,True
ST001221,C0270,2026-04-24 12:35:41,I found a bug in the dashboard.,Bug,28.91,True
ST001222,C0270,2026-04-22 00:00:00,The integration is not syncing correctly.,Integration,37.23,True
ST001223,C0271,2026-03-19 00:00:00,I need help with something.,Other,70.56,False
ST001224,C0272,2026-02-24 00:00:00,I have a question about the product.,Other,69.18,True
ST001225,C0272,2026-03-17 06:56:14,Why was my payment charged twice?,Billing,3.14,False
ST001226,C0272,2026-03-09 20:38:44,Our integration stopped working.,Integration,57.95,True
ST001227,C0273,2026-02-01 02:18:51,Can you add more options to the dashboard?,Feature Request,65.21,True
ST001228,C0273,2026-03-06 08:41:54,Our integration stopped working.,Integration,16.34,True
ST001229,C0273,2026-02-06 12:49:57,I need help with something.,Other,4.77,True
ST001230,C0273,2026-02-24 08:17:25,I found a bug in the dashboard.,Bug,5.48,True
ST001231,C0273,2026-03-21 12:08:55,I found a bug in the dashboard.,Bug,51.29,True
ST001232,C0273,2026-01-28 00:00:00,Something is not working correctly.,Bug,61.9,False
ST001233,C0274,2026-04-29 00:00:00,I found a bug in the dashboard.,Bug,37.57,True
ST001234,C0274,2026-04-29 00:00:00,I need help changing our account settings.,Account,12.23,True
ST001235,C0274,2026-04-29 00:00:00,The integration keeps failing.,Integration,62.62,True
ST001236,C0274,2026-04-29 00:00:00,The integration is not syncing correctly.,Integration,18.91,True
ST001237,C0274,2026-04-29 00:00:00,The integration is not syncing correctly.,Integration,22.43,True
ST001238,C0274,2026-04-29 00:00:00,The integration is not syncing correctly.,Integration,37.62,True
ST001239,C0275,2026-03-11 00:00:00,Can you add more options to the dashboard?,Feature Request,19.8,True
ST001240,C0276,2026-04-07 00:00:00,I have a question about the product.,Other,34.2,True
ST001241,C0276,2026-04-07 00:00:00,The dashboard is loading slowly.,Performance,38.94,True
ST001242,C0276,2026-04-07 00:00:00,The integration is not syncing correctly.,Integration,65.24,True
ST001243,C0277,2026-04-04 00:00:00,I have a question about the product.,Other,37.44,True
ST001244,C0277,2026-04-04 00:00:00,I cannot access my account.,Account,13.08,True
ST001245,C0277,2026-04-04 00:00:00,I need help with something.,Other,55.57,True
ST001246,C0277,2026-04-16 08:59:42,I was charged incorrectly this month.,Billing,13.17,False
ST001247,C0277,2026-04-04 00:00:00,The application has become slower recently.,Performance,3.1,False
ST001248,C0277,2026-04-05 16:54:57,Can you add more options to the dashboard?,Feature Request,38.73,True
ST001249,C0277,2026-04-25 12:39:41,The integration keeps failing.,Integration,62.97,False
ST001250,C0278,2026-03-30 00:00:00,I cannot access my account.,Account,71.48,True
ST001251,C0278,2026-03-30 00:00:00,I found a bug in the dashboard.,Bug,15.68,True
ST001252,C0278,2026-03-31 23:07:04,I have a question about the product.,Other,53.32,False
ST001253,C0278,2026-03-30 00:00:00,I need help with something.,Other,25.05,True
ST001254,C0278,2026-03-30 00:00:00,I need help with something.,Other,61.08,True
ST001255,C0278,2026-03-30 00:00:00,I found a bug in the dashboard.,Bug,34.68,True
ST001256,C0278,2026-03-30 00:00:00,The application shows an unexpected error.,Bug,21.34,True
ST001257,C0279,2026-02-20 21:28:28,The dashboard is loading slowly.,Performance,35.01,False
ST001258,C0279,2026-01-26 00:00:00,We are having problems connecting our tools.,Integration,15.44,True
ST001259,C0279,2026-04-05 09:33:51,It would be useful to have this feature.,Feature Request,23.7,True
ST001260,C0279,2026-01-26 00:00:00,I found a bug in the dashboard.,Bug,8.56,False
ST001261,C0279,2026-04-20 15:46:09,I have a question about my invoice.,Billing,20.81,True
ST001262,C0279,2026-01-26 00:00:00,The integration is not syncing correctly.,Integration,38.47,True
ST001263,C0279,2026-01-26 00:00:00,Why was my payment charged twice?,Billing,23.81,True
ST001264,C0279,2026-01-26 00:00:00,The integration keeps failing.,Integration,44.78,False
ST001265,C0280,2026-04-02 00:00:00,I have a question about my invoice.,Billing,54.1,True
ST001266,C0280,2026-04-02 00:00:00,The application has become slower recently.,Performance,3.02,False
ST001267,C0280,2026-04-13 15:30:39,Something is not working correctly.,Bug,69.11,True
ST001268,C0280,2026-04-20 05:41:11,The dashboard is loading slowly.,Performance,7.13,False
ST001269,C0280,2026-04-02 00:00:00,I need help with something.,Other,2.65,False
ST001270,C0280,2026-04-02 00:00:00,The application shows an unexpected error.,Bug,22.95,True
ST001271,C0281,2026-02-27 19:50:26,I have a question about the product.,Other,69.79,True
ST001272,C0281,2026-02-09 00:00:00,The application has become slower recently.,Performance,49.84,False
ST001273,C0281,2026-02-16 05:33:14,I cannot access my account.,Account,19.85,True
ST001274,C0281,2026-04-27 12:47:09,Can you add more options to the dashboard?,Feature Request,6.76,False
ST001275,C0281,2026-04-02 15:10:19,I need help with something.,Other,43.58,True
ST001276,C0281,2026-02-09 00:00:00,I have a question about the product.,Other,64.23,False
ST001277,C0281,2026-04-17 13:59:53,The application has become slower recently.,Performance,15.57,True
ST001278,C0281,2026-02-09 00:00:00,I have a question about my invoice.,Billing,45.67,False
ST001279,C0282,2026-02-21 00:00:00,We are having problems connecting our tools.,Integration,28.35,True
ST001280,C0282,2026-02-21 00:00:00,I have a question about the product.,Other,33.02,True
ST001281,C0282,2026-03-14 09:06:40,I was charged incorrectly this month.,Billing,4.05,False
ST001282,C0282,2026-04-13 01:38:11,The dashboard is loading slowly.,Performance,16.2,False
ST001283,C0282,2026-02-21 00:00:00,The application shows an unexpected error.,Bug,26.67,False
ST001284,C0282,2026-04-09 04:20:29,Our integration stopped working.,Integration,3.86,True
ST001285,C0283,2026-03-27 00:00:00,The integration is not syncing correctly.,Integration,32.01,False
ST001286,C0284,2026-04-13 21:33:20,The integration is not syncing correctly.,Integration,47.88,True
ST001287,C0284,2026-03-25 00:00:00,I was charged incorrectly this month.,Billing,38.89,True
ST001288,C0284,2026-03-30 00:27:25,Can you add more options to the dashboard?,Feature Request,35.41,False
ST001289,C0284,2026-03-25 00:00:00,The integration keeps failing.,Integration,40.57,False
ST001290,C0284,2026-03-25 00:00:00,Can you add more options to the dashboard?,Feature Request,50.14,True
ST001291,C0285,2026-02-17 00:00:00,The application shows an unexpected error.,Bug,60.92,True
ST001292,C0285,2026-02-21 14:58:25,Can you add more options to the dashboard?,Feature Request,59.95,True
ST001293,C0285,2026-02-17 00:00:00,The application shows an unexpected error.,Bug,38.88,True
ST001294,C0285,2026-03-31 12:52:21,The dashboard is loading slowly.,Performance,53.65,False
ST001295,C0285,2026-03-19 22:46:09,The integration keeps failing.,Integration,9.27,True
ST001296,C0285,2026-02-17 00:00:00,Why was my payment charged twice?,Billing,37.32,False
ST001297,C0285,2026-02-17 00:00:00,I cannot access my account.,Account,30.66,False
ST001298,C0286,2026-02-26 00:00:00,We are having problems connecting our tools.,Integration,38.84,True
ST001299,C0286,2026-03-25 02:01:06,Our integration stopped working.,Integration,3.4,True
ST001300,C0286,2026-04-02 03:51:16,The dashboard is loading slowly.,Performance,1.45,False
ST001301,C0286,2026-03-16 00:59:23,Something is not working correctly.,Bug,21.32,False
ST001302,C0286,2026-02-26 00:00:00,Our integration stopped working.,Integration,13.05,True
ST001303,C0286,2026-02-26 00:00:00,I have a question about the product.,Other,17.14,True
ST001304,C0287,2026-04-26 00:00:00,I cannot access my account.,Account,53.22,True
ST001305,C0287,2026-04-26 00:00:00,I need help with something.,Other,59.52,True
ST001306,C0287,2026-04-26 00:00:00,It would be useful to have this feature.,Feature Request,51.0,True
ST001307,C0287,2026-04-26 00:00:00,Our integration stopped working.,Integration,31.87,False
ST001308,C0287,2026-04-26 00:00:00,Can you add more options to the dashboard?,Feature Request,57.58,False
ST001309,C0288,2026-04-15 06:27:11,I found a bug in the dashboard.,Bug,64.11,True
ST001310,C0288,2026-03-08 00:00:00,Why was my payment charged twice?,Billing,31.07,True
ST001311,C0288,2026-03-20 23:34:40,The application shows an unexpected error.,Bug,10.6,True
ST001312,C0288,2026-03-08 00:00:00,It would be useful to have this feature.,Feature Request,41.28,False
ST001313,C0288,2026-03-08 00:00:00,I was charged incorrectly this month.,Billing,13.04,False
ST001314,C0288,2026-03-08 00:00:00,I need help with something.,Other,44.33,True
ST001315,C0289,2026-04-03 23:03:03,The integration keeps failing.,Integration,40.18,False
ST001316,C0289,2026-04-09 00:32:21,The integration keeps failing.,Integration,71.2,True
ST001317,C0289,2026-02-27 00:00:00,The application shows an unexpected error.,Bug,17.73,False
ST001318,C0289,2026-04-21 12:58:57,The application shows an unexpected error.,Bug,14.24,True
ST001319,C0289,2026-03-13 12:23:32,Our integration stopped working.,Integration,38.8,True
ST001320,C0290,2026-03-09 04:35:58,Why was my payment charged twice?,Billing,44.39,False
ST001321,C0290,2026-03-30 04:39:36,Can you add more options to the dashboard?,Feature Request,69.86,True
ST001322,C0291,2026-03-18 07:40:28,It would be useful to have this feature.,Feature Request,37.44,True
ST001323,C0291,2026-02-01 00:00:00,I have a question about my invoice.,Billing,49.39,True
ST001324,C0291,2026-04-21 14:11:08,The integration keeps failing.,Integration,31.55,True
ST001325,C0291,2026-04-02 18:17:11,It would be useful to have this feature.,Feature Request,31.86,True
ST001326,C0291,2026-02-07 15:42:39,Something is not working correctly.,Bug,4.29,False
ST001327,C0292,2026-03-18 02:00:29,The integration is not syncing correctly.,Integration,68.45,False
ST001328,C0292,2026-01-29 00:00:00,I have a question about the product.,Other,6.11,True
ST001329,C0292,2026-04-27 16:19:09,I need help changing our account settings.,Account,1.92,True
ST001330,C0292,2026-03-13 17:01:33,Why was my payment charged twice?,Billing,37.94,False
ST001331,C0292,2026-04-15 12:20:57,Can you add more options to the dashboard?,Feature Request,9.16,True
ST001332,C0292,2026-02-04 16:06:01,I need help with something.,Other,60.53,True
ST001333,C0292,2026-01-29 00:00:00,I need help with something.,Other,41.82,True
ST001334,C0292,2026-04-06 08:54:21,I need help with something.,Other,62.13,True
ST001335,C0293,2026-03-13 00:30:36,I have a question about the product.,Other,44.77,True
ST001336,C0293,2026-04-23 17:00:46,The application has become slower recently.,Performance,71.73,False
ST001337,C0293,2026-01-16 16:56:08,The application has become slower recently.,Performance,25.23,True
ST001338,C0293,2026-03-18 05:04:16,Something is not working correctly.,Bug,25.14,True
ST001339,C0293,2026-01-31 12:40:02,It would be useful to have this feature.,Feature Request,15.69,True
ST001340,C0293,2026-01-19 13:23:40,I need help with something.,Other,9.74,True
ST001341,C0294,2026-02-13 00:00:00,The application shows an unexpected error.,Bug,46.14,True
ST001342,C0295,2026-02-13 14:59:26,It would be useful to have this feature.,Feature Request,57.41,True
ST001343,C0295,2026-02-07 21:27:06,The dashboard is loading slowly.,Performance,50.12,True
ST001344,C0295,2026-01-19 03:56:26,I need help with something.,Other,49.89,False
ST001345,C0296,2026-04-10 15:36:57,I need help with something.,Other,36.93,True
ST001346,C0296,2026-03-17 00:00:00,I need help with something.,Other,62.72,True
ST001347,C0297,2026-03-12 00:00:00,The application shows an unexpected error.,Bug,15.82,True
ST001348,C0297,2026-03-12 00:00:00,Why was my payment charged twice?,Billing,15.68,False
ST001349,C0297,2026-03-12 00:00:00,We are having problems connecting our tools.,Integration,35.15,True
ST001350,C0297,2026-03-12 00:00:00,Something is not working correctly.,Bug,14.97,True
ST001351,C0297,2026-03-12 00:00:00,I found a bug in the dashboard.,Bug,12.65,True
ST001352,C0298,2026-04-08 06:38:43,I cannot access my account.,Account,8.15,False
ST001353,C0298,2026-01-30 04:20:59,I need help with something.,Other,38.22,True
ST001354,C0298,2026-04-21 00:24:11,We are having problems connecting our tools.,Integration,35.46,True
ST001355,C0298,2026-02-16 18:16:52,Can you add more options to the dashboard?,Feature Request,45.28,False
ST001356,C0298,2026-03-19 11:58:51,Our integration stopped working.,Integration,55.3,False
ST001357,C0298,2026-01-30 00:00:00,I have a question about the product.,Other,67.2,True
ST001358,C0298,2026-03-07 07:07:18,I have a question about the product.,Other,15.69,False
ST001359,C0298,2026-02-26 21:29:30,I was charged incorrectly this month.,Billing,7.13,True
ST001360,C0299,2026-03-30 23:30:43,I have a question about the product.,Other,52.7,True
ST001361,C0299,2026-03-17 00:00:00,I need help changing our account settings.,Account,39.91,True
ST001362,C0299,2026-03-17 00:00:00,The application has become slower recently.,Performance,28.09,False
ST001363,C0299,2026-04-03 23:31:53,We are having problems connecting our tools.,Integration,70.32,True
ST001364,C0299,2026-03-17 00:00:00,I have a question about the product.,Other,31.95,True
ST001365,C0299,2026-03-17 00:00:00,We are having problems connecting our tools.,Integration,56.91,True
ST001366,C0299,2026-04-10 21:11:57,I have a question about the product.,Other,34.87,True
ST001367,C0300,2026-04-01 03:05:49,Can you add more options to the dashboard?,Feature Request,8.96,True
ST001368,C0300,2026-04-15 10:05:27,The application has become slower recently.,Performance,47.43,True
ST001369,C0300,2026-02-27 05:28:03,Can you add more options to the dashboard?,Feature Request,42.81,True
ST001370,C0300,2026-04-11 08:31:57,I need help with something.,Other,10.8,True
ST001371,C0301,2026-01-01 20:34:16,I need help changing our account settings.,Account,44.63,True
